country,area,vessel,gear,rigging,door,year,month,day,haul_number,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,type_of_file,bottom_temperature_beginning,bottom_temperature_end,measuring_system_temp,number_of_the_stratum,part_of_the_codend,name_of_survey,bottom_salinity_beginning,bottom_salinity_end,measuring_system_sal
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,13,4.0000,S,1310.0000,1,4106.3000,1251.3800,395.0000,1410.0000,1,4107.1000,1247.4000,375.0000,60.0000,V,R,3,5747.0000,25.0000,215.0000,M,150.0000,1240.0000,16.0000,,0,TA,14.4000,14.4300,SI,13204.0000,S,MEDITS,39.3100,39.3100,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,13,13.0000,S,1128.0000,1,4105.6300,1257.9300,148.0000,1158.0000,1,4106.3900,1256.1000,150.0000,30.0000,V,R,3,2916.0000,25.0000,226.0000,M,100.0000,660.0000,16.0000,,0,TA,15.3200,15.5100,SI,13203.0000,S,MEDITS,38.9400,38.9400,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,13,14.0000,S,716.0000,1,4116.2000,1300.2800,41.0000,746.0000,1,4117.7100,1259.3500,34.0000,30.0000,V,R,3,3081.0000,24.0000,176.0000,M,100.0000,330.0000,16.0000,,0,TA,14.8900,14.9600,SI,13201.0000,S,MEDITS,38.5700,38.5700,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,13,15.0000,S,933.0000,1,4114.9600,1258.7600,80.0000,955.0000,1,4113.7900,1259.8400,85.0000,22.0000,V,R,3,2637.0000,24.0000,192.0000,M,100.0000,495.0000,16.0000,,0,TA,14.1000,14.1000,SI,13202.0000,S,MEDITS,38.7600,38.7600,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,14,2.0000,S,904.0000,1,4115.7800,1224.9300,389.0000,1004.0000,1,4114.1800,1228.3500,342.0000,60.0000,V,R,3,5608.0000,21.0000,219.0000,M,150.0000,1240.0000,16.0000,,0,TA,14.3700,14.3700,SI,13204.0000,S,MEDITS,38.5400,38.5400,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,14,16.0000,S,721.0000,1,4118.8200,1227.1300,162.0000,751.0000,1,4119.8800,1225.7800,161.0000,30.0000,V,R,3,2716.0000,20.0000,211.0000,M,100.0000,745.0000,16.0000,,0,TA,14.2500,14.2500,SI,13203.0000,S,MEDITS,37.8900,37.8900,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,14,26.0000,S,1319.0000,1,4134.3500,1210.7000,144.0000,1349.0000,1,4135.5500,1209.6700,149.0000,30.0000,V,R,3,2641.0000,24.0000,209.0000,M,100.0000,660.0000,16.0000,,0,TA,14.4000,14.3700,SI,13218.0000,S,MEDITS,38.2800,38.2800,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,14,27.0000,S,1438.0000,1,4136.2500,1208.2500,189.0000,1508.0000,1,4137.4000,1207.0800,183.0000,30.0000,V,R,3,2675.0000,23.0000,208.0000,M,100.0000,825.0000,16.0000,,0,TA,19.6900,19.4200,SI,13218.0000,S,MEDITS,37.9500,37.9500,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,16,3.0000,S,1550.0000,1,4105.4900,1245.6200,534.0000,1650.0000,1,4107.0400,1242.3600,513.0000,60.0000,V,R,3,5379.0000,19.0000,230.0000,M,150.0000,1567.0000,16.0000,,0,TA,15.5100,14.9900,SI,13220.0000,S,MEDITS,38.5400,38.5400,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,16,8.0000,S,1020.0000,1,4056.7400,1311.8900,509.0000,1120.0000,1,4055.4200,1308.5100,506.0000,60.0000,V,R,3,5323.0000,20.0000,226.0000,M,150.0000,1485.0000,16.0000,,0,TA,16.9600,16.7200,SI,13220.0000,S,MEDITS,39.1000,39.1000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,16,9.0000,S,1330.0000,1,4103.1500,1255.4700,405.0000,1430.0000,1,4105.1000,1252.6300,434.0000,60.0000,V,R,3,5363.0000,18.0000,221.0000,M,150.0000,1320.0000,16.0000,,0,TA,14.3400,14.2500,SI,13219.0000,S,MEDITS,39.0800,39.0800,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,16,10.0000,S,732.0000,1,4056.5800,1327.5200,541.0000,832.0000,1,4057.0600,1323.6600,538.0000,60.0000,V,R,3,5472.0000,23.0000,216.0000,M,150.0000,1567.0000,18.0000,,0,TA,14.0000,14.1000,SI,13220.0000,S,MEDITS,38.1000,38.1000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,17,23.0000,S,930.0000,1,4127.3600,1209.2300,588.0000,1030.0000,1,4129.7700,1208.2600,582.0000,60.0000,V,R,3,4661.0000,19.0000,218.0000,M,150.0000,1650.0000,16.0000,,0,TA,19.4000,19.2000,SI,13220.0000,S,MEDITS,38.0900,38.0900,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,17,24.0000,S,1156.0000,1,4129.7100,1209.5100,505.0000,1256.0000,1,4131.6300,1205.4500,489.0000,60.0000,V,R,3,6659.0000,19.0000,226.0000,M,150.0000,1485.0000,16.0000,,0,TA,14.1900,14.1600,SI,13219.0000,S,MEDITS,38.5400,38.5400,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,17,25.0000,S,720.0000,1,4125.7500,1211.9500,398.0000,820.0000,1,4128.5000,1210.3900,415.0000,60.0000,V,R,3,5534.0000,19.0000,213.0000,M,150.0000,1320.0000,16.0000,,0,TA,14.6200,14.6500,SI,13204.0000,S,MEDITS,38.5200,38.5200,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,17,33.0000,S,1500.0000,1,4140.8400,1158.3800,566.0000,1600.0000,1,4143.1100,1156.0300,556.0000,60.0000,V,R,3,5313.0000,19.0000,219.0000,M,150.0000,1650.0000,16.0000,,0,TA,14.4000,14.3700,SI,13220.0000,S,MEDITS,38.0600,38.0600,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,17,34.0000,S,1720.0000,1,4145.0300,1152.7100,650.0000,1820.0000,1,4146.7300,1149.7800,624.0000,60.0000,V,R,3,5127.0000,19.0000,214.0000,M,150.0000,1898.0000,16.0000,,0,TA,14.4000,14.3000,SI,13220.0000,S,MEDITS,38.0500,38.0500,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,18,35.0000,S,730.0000,1,4147.8400,1149.8900,437.0000,830.0000,1,4149.5300,1146.9100,466.0000,60.0000,V,R,3,5168.0000,19.0000,213.0000,M,150.0000,1485.0000,16.0000,,0,TA,14.2500,14.2500,SI,13219.0000,S,MEDITS,39.9400,39.9400,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,18,39.0000,S,1010.0000,1,4152.7000,1137.9900,548.0000,1110.0000,1,4153.5500,1134.3500,543.0000,60.0000,V,R,3,5259.0000,19.0000,222.0000,M,150.0000,1568.0000,16.0000,,0,TA,15.1400,15.1700,SI,13220.0000,S,MEDITS,38.4200,38.4200,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,19,68.0000,S,1430.0000,1,4220.1600,1032.5400,538.0000,1520.0000,1,4219.8700,1035.7700,537.0000,50.0000,V,R,3,4454.0000,20.0000,230.0000,M,150.0000,1485.0000,16.0000,,0,TA,18.4800,18.8900,SI,13215.0000,S,MEDITS,38.0300,38.0300,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,19,69.0000,S,813.0000,1,4217.7800,1023.7500,382.0000,913.0000,1,4220.5500,1024.3700,457.0000,60.0000,V,R,3,5199.0000,25.0000,223.0000,M,150.0000,1320.0000,16.0000,,0,TA,15.4100,15.2300,SI,13214.0000,S,MEDITS,37.9900,37.9900,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,19,78.0000,S,1026.0000,1,4216.7100,1027.9800,528.0000,1126.0000,1,4213.9900,1029.3600,555.0000,60.0000,V,R,3,5380.0000,23.0000,225.0000,M,150.0000,1567.0000,16.0000,,0,TA,14.4000,14.4000,SI,13215.0000,S,MEDITS,38.0400,38.0400,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,19,79.0000,S,1231.0000,1,4216.9000,1029.3500,551.0000,1331.0000,1,4219.7200,1029.5700,557.0000,60.0000,V,R,3,5231.0000,21.0000,229.0000,M,150.0000,1567.0000,16.0000,,0,TA,14.4000,14.4000,SI,13215.0000,S,MEDITS,37.9500,37.9500,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,19,81.0000,S,1635.0000,1,4213.3600,1035.9800,578.0000,1735.0000,1,4214.2600,1038.2000,595.0000,60.0000,V,R,3,3470.0000,22.0000,220.0000,M,150.0000,1650.0000,16.0000,,0,TA,14.7000,14.6000,SI,13205.0000,S,MEDITS,38.2500,38.2500,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,20,55.0000,S,935.0000,1,4215.0200,1044.4700,464.0000,1035.0000,1,4214.7300,1048.2000,484.0000,60.0000,V,R,3,5141.0000,18.0000,222.0000,M,150.0000,1485.0000,16.0000,,0,TA,18.2000,18.6000,SI,13214.0000,S,MEDITS,38.1700,38.1700,SO
ITA,9,SAN,GOC73,GC73,WHS8,2021,9,20,67.0000,S,730.0000,1,4216.5300,1037.6200,541.0000,830.0000,1,4214.7500,1040.4100,537.0000,60.0000,V,R,3,5048.0000,18.0000,220.0000,M,150.0000,1568.0000,16.0000,,0,TA,19.4000,19.4000,SI,13215.0000,S,MEDITS,38.1000,38.1000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,28,76.0000,S,1628.0000,1,4228.0200,1014.7100,155.0000,1658.0000,1,4226.4800,1014.3900,162.0000,30.0000,V,R,3,2885.0000,18.0000,225.0000,M,100.0000,750.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13213.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,28,84.0000,S,1445.0000,1,4233.3900,1023.2200,170.0000,1515.0000,1,4232.5800,1021.4600,170.0000,30.0000,V,R,3,2831.0000,20.0000,230.0000,M,100.0000,850.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13213.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,28,87.0000,S,1024.0000,1,4251.4200,1040.8100,35.0000,1054.0000,1,4249.9900,1042.0400,35.0000,30.0000,V,R,3,3131.0000,16.0000,212.0000,M,100.0000,400.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13211.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,28,88.0000,S,1200.0000,1,4246.2100,1041.2900,75.0000,1230.0000,1,4246.8800,1039.5400,72.0000,30.0000,V,R,3,2683.0000,18.0000,226.0000,M,100.0000,350.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13212.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,29,71.0000,S,1209.0000,1,4228.5900,957.3800,629.0000,1309.0000,1,4231.3600,955.7700,629.0000,60.0000,V,R,3,5581.0000,19.0000,217.0000,M,150.0000,1733.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13205.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,29,73.0000,S,958.0000,1,4223.7700,959.1600,470.0000,1055.0000,1,4226.5900,958.5900,461.0000,57.0000,V,R,3,5280.0000,20.0000,220.0000,M,150.0000,1485.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13214.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,29,75.0000,S,727.0000,1,4215.5400,1010.6400,192.0000,757.0000,1,4216.9000,1009.5500,191.0000,30.0000,V,R,3,2928.0000,19.0000,218.0000,M,100.0000,800.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13213.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,29,91.0000,S,1752.0000,1,4255.7800,1011.0600,114.0000,1822.0000,1,4255.8100,1013.1600,112.0000,30.0000,V,R,3,2848.0000,22.0000,213.0000,M,100.0000,550.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13208.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,29,93.0000,S,1603.0000,1,4248.5900,1002.9700,87.0000,1633.0000,1,4249.8000,1004.2100,90.0000,30.0000,V,R,3,2803.0000,20.0000,208.0000,M,100.0000,500.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13207.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,30,95.0000,S,1440.0000,1,4300.8300,943.9800,126.0000,1510.0000,1,4302.2700,943.4500,117.0000,30.0000,V,R,3,2761.0000,21.0000,216.0000,M,100.0000,600.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13208.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,30,97.0000,S,1244.0000,1,4257.6000,942.4200,419.0000,1334.0000,1,4259.6600,940.5300,384.0000,50.0000,V,R,3,4594.0000,21.0000,216.0000,M,150.0000,1300.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13209.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,30,105.0000,S,1635.0000,1,4309.9400,945.6400,405.0000,1735.0000,1,4312.7500,946.6700,400.0000,60.0000,V,R,3,5386.0000,19.0000,218.0000,M,150.0000,1330.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13209.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,9,30,107.0000,S,745.0000,1,4309.6700,934.8900,329.0000,845.0000,1,4306.7600,935.8900,329.0000,60.0000,V,R,3,5556.0000,15.0000,219.0000,M,150.0000,1100.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13209.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,1,94.0000,S,916.0000,1,4316.2500,957.1300,227.0000,1016.0000,1,4313.5700,958.9500,219.0000,60.0000,V,R,3,5537.0000,22.0000,205.0000,M,150.0000,850.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13209.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,1,100.0000,S,1118.0000,1,4312.0000,1004.2400,153.0000,1148.0000,1,4310.7700,1005.4600,146.0000,30.0000,V,R,3,2811.0000,23.0000,213.0000,M,100.0000,650.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13208.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,1,102.0000,S,1415.0000,1,4309.0800,1008.9100,129.0000,1445.0000,1,4310.6100,1009.1800,124.0000,30.0000,V,R,3,2856.0000,24.0000,204.0000,M,100.0000,550.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13208.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,1,103.0000,S,1244.0000,1,4305.8800,1006.0900,150.0000,1314.0000,1,4304.4000,1006.6200,146.0000,30.0000,V,R,3,2833.0000,23.0000,211.0000,M,100.0000,650.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13208.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,1,104.0000,S,731.0000,1,4311.6500,951.4400,185.0000,801.0000,1,4312.3500,953.1800,190.0000,30.0000,V,R,3,2683.0000,23.0000,212.0000,M,100.0000,750.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13208.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,2,106.0000,S,1026.0000,1,4336.9900,935.9800,566.0000,1126.0000,1,4339.4400,933.6700,578.0000,60.0000,V,R,3,5493.0000,21.0000,222.0000,M,150.0000,1650.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13210.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,2,109.0000,S,810.0000,1,4335.7600,935.2600,714.0000,904.0000,1,4333.2200,936.4000,540.0000,54.0000,V,R,3,4946.0000,20.0000,225.0000,M,150.0000,2000.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13210.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,2,133.0000,S,1731.0000,1,4348.8000,937.4700,407.0000,1831.0000,1,4347.4900,941.0800,381.0000,60.0000,V,R,3,5400.0000,19.0000,216.0000,M,150.0000,1300.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13204.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,2,134.0000,S,1308.0000,1,4345.7000,929.5600,483.0000,1357.0000,1,4347.4500,927.5900,472.0000,49.0000,V,R,3,4176.0000,17.0000,250.0000,M,150.0000,900.0000,16.0000,NA,9,TA,-1.0000,-1.0000,SI,13204.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,2,136.0000,S,1522.0000,1,4349.9400,930.9400,353.0000,1622.0000,1,4347.9100,933.7500,368.0000,60.0000,V,R,3,5313.0000,23.0000,221.0000,M,150.0000,1200.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13204.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,3,98.0000,S,1211.0000,1,4336.2400,952.8000,228.0000,1311.0000,1,4333.2500,953.6600,270.0000,60.0000,V,R,3,5656.0000,27.0000,213.0000,M,150.0000,900.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13209.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,3,111.0000,S,1005.0000,1,4340.5600,949.7000,296.0000,1105.0000,1,4337.8900,951.4800,286.0000,60.0000,V,R,3,5490.0000,18.0000,220.0000,M,150.0000,1050.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13209.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,3,115.0000,S,759.0000,1,4343.9100,950.2800,205.0000,859.0000,1,4341.0400,951.4900,210.0000,60.0000,V,R,3,5556.0000,21.0000,210.0000,M,150.0000,825.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13209.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,3,118.0000,S,1523.0000,1,4340.7600,1004.4000,57.0000,1553.0000,1,4341.0000,1003.0000,52.0000,30.0000,V,R,3,1927.0000,21.0000,204.0000,M,100.0000,450.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13207.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,3,119.0000,S,1648.0000,1,4341.2200,1009.4000,21.0000,1718.0000,1,4339.8000,1010.5000,19.0000,30.0000,V,R,3,3014.0000,16.0000,194.0000,M,100.0000,300.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13206.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,4,89.0000,S,1050.0000,1,4259.0000,1022.0000,91.0000,1120.0000,1,4257.6900,1022.7800,90.0000,30.0000,V,R,3,2646.0000,20.0000,201.0000,M,100.0000,500.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13207.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,4,124.0000,S,1736.0000,1,4324.4500,1021.4400,46.0000,1806.0000,1,4326.1000,1020.6100,46.0000,30.0000,V,R,3,3253.0000,22.0000,194.0000,M,100.0000,300.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13206.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,4,125.0000,S,1540.0000,1,4317.4400,1012.5200,113.0000,1610.0000,1,4318.9400,1012.2300,112.0000,30.0000,V,R,3,2805.0000,21.0000,216.0000,M,100.0000,600.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13208.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,4,127.0000,S,920.0000,1,4304.3600,1026.9200,70.0000,950.0000,1,4302.8600,1027.1300,68.0000,30.0000,V,R,3,2792.0000,18.0000,200.0000,M,100.0000,400.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13207.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,4,128.0000,S,749.0000,1,4304.0100,1030.0300,31.0000,819.0000,1,4302.0000,1029.0000,31.0000,30.0000,V,R,3,3974.0000,18.0000,187.0000,M,100.0000,250.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13206.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,5,140.0000,S,815.0000,1,4357.9500,922.0000,510.0000,915.0000,1,4400.2000,924.7000,514.0000,60.0000,V,R,3,5505.0000,17.0000,218.0000,M,150.0000,1550.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13205.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,5,141.0000,S,1755.0000,1,4404.6300,916.7100,656.0000,1855.0000,1,4401.8700,916.0800,659.0000,60.0000,V,R,3,5179.0000,24.0000,228.0000,M,150.0000,2000.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13205.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,5,142.0000,S,1534.0000,1,4404.8700,918.2000,605.0000,1634.0000,1,4407.7900,918.0800,658.0000,60.0000,V,R,3,5410.0000,19.0000,228.0000,M,150.0000,1800.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13205.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,5,153.0000,S,1039.0000,1,4403.0500,921.4800,580.0000,1139.0000,1,4405.7900,920.0800,569.0000,60.0000,V,R,3,5405.0000,25.0000,228.0000,M,150.0000,1650.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13205.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,6,145.0000,S,1745.0000,1,4415.7300,840.9900,530.0000,1845.0000,1,4415.6200,844.6700,580.0000,60.0000,V,R,3,4885.0000,16.0000,234.0000,M,150.0000,1600.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13205.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,6,148.0000,S,1215.0000,1,4358.6300,817.2600,453.0000,1315.0000,1,4401.2300,818.7900,490.0000,60.0000,V,R,3,5228.0000,17.0000,218.0000,M,150.0000,1500.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13204.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,6,149.0000,S,1428.0000,1,4405.9900,816.4400,56.0000,1458.0000,1,4407.5400,817.1600,57.0000,30.0000,V,R,3,3026.0000,20.0000,198.0000,M,100.0000,400.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13202.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,6,150.0000,S,1025.0000,1,4359.7700,812.9900,88.0000,1055.0000,1,4400.8000,814.5400,89.0000,30.0000,V,R,3,2811.0000,25.0000,211.0000,M,100.0000,500.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13202.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,6,152.0000,S,805.0000,1,4352.1500,810.0200,290.0000,905.0000,1,4354.6900,811.8300,260.0000,60.0000,V,R,3,5288.0000,20.0000,208.0000,M,150.0000,1000.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13204.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,7,139.0000,S,1527.0000,1,4406.7000,931.8700,376.0000,1627.0000,1,4404.5500,934.3000,415.0000,60.0000,V,R,3,5128.0000,22.0000,234.0000,M,150.0000,1400.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13204.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,7,143.0000,S,755.0000,1,4418.5600,901.7500,119.0000,825.0000,1,4418.2200,903.7600,117.0000,30.0000,V,R,3,2737.0000,22.0000,201.0000,M,100.0000,650.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13203.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,7,144.0000,S,916.0000,1,4417.1700,904.2400,306.0000,1016.0000,1,4416.2500,908.0300,312.0000,60.0000,V,R,3,5306.0000,20.0000,209.0000,M,150.0000,1250.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13204.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,7,147.0000,S,1130.0000,1,4414.8300,909.6900,517.0000,1230.0000,1,4413.7400,913.2100,502.0000,60.0000,V,R,3,5088.0000,20.0000,203.0000,M,150.0000,1500.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13205.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,8,116.0000,S,1130.0000,1,4351.4300,951.4200,102.0000,1200.0000,1,4350.1600,952.5900,102.0000,30.0000,V,R,3,2823.0000,17.0000,228.0000,M,100.0000,600.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13203.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,8,131.0000,S,932.0000,1,4358.1300,942.5800,146.0000,1002.0000,1,4356.8300,943.5000,153.0000,30.0000,V,R,3,2702.0000,24.0000,209.0000,M,100.0000,750.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13203.0000,S,MEDITS,-1.0000,-1.0000,SO
ITA,9,SAN,GOC73,GC73,WHS8,2023,10,8,132.0000,S,756.0000,1,4404.9200,940.6900,66.0000,826.0000,1,4404.0300,942.3000,58.0000,30.0000,V,R,3,2702.0000,29.0000,190.0000,M,100.0000,400.0000,16.0000,NA,0,TA,-1.0000,-1.0000,SI,13202.0000,S,MEDITS,-1.0000,-1.0000,SO
